merge_id,num_chunks,total_resolution_pattern
48287,87,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
48291,2,OURS|NON
48299,1,NON
48304,16,OURS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURSTHEIRS|OURS|OURS
48307,1,OURS
48311,1,NON
48318,1,NON
48326,1,NON
48342,12,THEIRS|OURS|OURS|NON|NON|NON|OURS|OURS|OURS|OURS|NON|NON
48349,1,THEIRS
48357,183,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|NON|NON|OURS|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
48382,2,OURS|THEIRS
48406,4,OURS|OURS|OURS|OURS
48431,1,THEIRS
48432,2,OURS|OURS
48434,70,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
48436,4,THEIRS|THEIRS|THEIRS|THEIRS
48443,3,THEIRS|OURS|THEIRS
48445,1,THEIRS
48455,42,OURS|NON|NON|BASE|NON|THEIRS|THEIRS|THEIRS|OURS|NON|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS|OURS|OURS|NON|OURS|OURS|OURS|OURS|THEIRS|OURS|THEIRS|BASE|OURS|OURS|THEIRS|THEIRS|NON|NON|NON|OURS|THEIRS|OURS|THEIRS|NON|NON|NON|NON
48464,1,NON
48467,2,OURS|OURS
48495,1,THEIRS
48540,2,THEIRS|THEIRS
48553,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
48555,1,OURSTHEIRS
48566,2,OURS|OURS
48567,75,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
48590,1,OURS
48595,2,NON|NON
48621,1,THEIRS
48629,2,NON|NON
48633,4,NON|THEIRS|NON|THEIRS
48667,2,THEIRS|THEIRS
48708,1,OURS
48715,3,THEIRS|OURS|NON
48726,3,NON|NON|OURS
48733,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
48740,2,OURS|OURS
48749,5,THEIRS|THEIRS|THEIRS|NON|OURS
48753,2,NON|NON
48760,2,OURS|OURS
48764,2,OURS|OURS
48765,9,BASE|THEIRS|THEIRS|BASE|OURS|OURS|OURS|OURS|OURS
48767,2,OURS|OURS
48769,1,OURS
48781,1,NON
48789,3,OURS|OURS|OURS
48829,2,THEIRS|THEIRS
48844,2,NON|NON
48857,1,OURS
48902,138,OURS|OURS|OURS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|NON|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|THEIRS|OURS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|NON|OURS
48905,1,OURS
48926,1,NON
48927,2,OURS|NON
48953,1,NON
48991,9,NON|NON|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|NON
48992,14,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
49000,2,THEIRS|NON
49006,1,OURS
49036,1,NON
49069,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
49077,94,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
49099,2,THEIRS|THEIRS
49104,1,NON
49107,10,NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|OURS|NON|OURS
49113,1,NON
49114,2,OURS|OURS
49131,31,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|NON|NON
49163,5,THEIRS|NON|NON|NON|NON
49165,1,OURS
49176,2,OURS|NON
49179,1,OURS
49185,1,OURSTHEIRS
49197,3,NON|OURS|OURS
49206,1,NON
49207,1,THEIRS
49213,1,OURSTHEIRS
49216,1,THEIRS
49230,11,OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON|NON|OURS|OURS|THEIRS|THEIRS|THEIRS
49235,2,THEIRS|OURS
49245,56,THEIRS|NON|BASE|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURS|THEIRS|OURS|THEIRS|THEIRS|OURSTHEIRS|OURS|OURS
49247,1,THEIRS
49253,1,OURSTHEIRS
49269,2,OURS|OURS
49275,3,OURS|OURS|OURS
49289,1,NON
49290,6,OURS|OURS|OURS|OURS|OURS|OURS
49320,1,OURS
49324,20,NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|OURS|OURS|NON
49340,4,THEIRS|THEIRS|THEIRS|THEIRS
49342,1,OURS
49343,4,OURS|OURS|THEIRS|OURS
49349,1,OURS
49351,1,OURS
49354,13,OURSTHEIRS|OURS|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|EMPTY
49358,18,THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|OURS|OURS|NON|NON|NON|OURS|OURS|OURS|NON|OURS|THEIRS|THEIRS
49376,6,OURS|NON|NON|THEIRS|THEIRS|THEIRS
49386,1,OURSTHEIRS
49412,3,OURSTHEIRS|OURSTHEIRS|OURS
49418,3,OURS|BASE|OURS
49431,2,NON|NON
49447,1,OURS
49453,1,NON
49454,1,OURSTHEIRS
49457,1,OURS
49459,1,OURS
49479,1,OURSTHEIRS
49483,1,OURS
49490,3,NON|NON|NON
49500,1,OURS
49504,12,THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON
49508,19,THEIRS|OURSTHEIRS|THEIRS|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON
49513,2,NON|NON
49520,1,OURS
49531,8,OURS|OURS|OURS|NON|NON|THEIRS|NON|NON
49533,3,NON|NON|NON
49534,4,OURS|NON|OURS|NON
49540,1,OURS
49541,1,OURS
49562,4,NON|NON|NON|NON
49573,1,OURS
49576,34,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
49580,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
49585,2,OURS|OURS
49593,7,OURS|OURS|OURS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
49602,2,NON|OURS
49604,1,THEIRS
49605,1,NON
49617,1,OURS
49629,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
49667,14,NON|NON|THEIRS|NON|THEIRS|OURSTHEIRS|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON
49671,1,NON
49681,199,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
49690,2,THEIRS|THEIRS
49694,1,NON
49701,3,OURS|NON|NON
49729,2,NON|NON
49731,1,OURS
49732,4,OURS|NON|OURS|BASE
49733,1,OURS
49742,8,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON
49745,1,NON
49771,3,OURSTHEIRS|EMPTY|EMPTY
49774,1,OURSTHEIRS
49786,7,OURSTHEIRS|THEIRS|THEIRS|OURSTHEIRS|BASE|OURSBASE|OURSTHEIRS
49824,19,THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
49845,2,THEIRS|THEIRS
49860,2,OURS|OURS
49870,2,THEIRS|NON
49882,1,THEIRS
49891,2,OURS|OURS
49894,2,OURS|OURS
49899,4,NON|THEIRS|OURS|OURS
49915,2,THEIRS|OURSTHEIRS
49917,1,NON
49931,95,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
49935,12,THEIRS|THEIRS|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY
49937,2,OURS|OURS
49948,1,NON
49972,1,OURS
49974,1,OURS
49976,1,BASE
49993,1,OURS
49994,1,THEIRS
50002,1,OURSTHEIRS
50005,4,NON|NON|NON|THEIRS
50014,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50025,5,OURSTHEIRS|OURSTHEIRS|NON|NON|THEIRS
50062,4,OURS|OURS|OURS|OURS
50072,1,THEIRS
50100,3,NON|NON|OURSTHEIRS
50116,1,BASETHEIRS
50135,6,OURS|OURS|OURS|OURS|OURS|OURS
50141,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURSTHEIRS
50147,19,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50155,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50168,1,NON
50192,1,OURS
50200,1,NON
50203,1,OURS
50223,7,THEIRS|OURSTHEIRS|NON|OURS|NON|OURS|THEIRS
50231,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50244,1,NON
50245,9,THEIRS|THEIRS|NON|OURS|NON|NON|OURS|OURS|OURS
50252,1,OURS
50254,1,NON
50255,1,THEIRS
50273,3,OURSTHEIRS|NON|THEIRS
50276,2,NON|NON
50283,2,OURS|OURS
50304,9,NON|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|OURS|NON
50309,4,OURS|OURS|OURS|OURS
50344,1,BASETHEIRS
50347,1,NON
50371,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
50390,2,OURS|NON
50408,3,THEIRS|OURSTHEIRS|OURS
50409,101,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50413,3,NON|NON|NON
50414,1,NON
50415,5,OURS|OURS|OURS|OURS|OURS
50417,3,BASE|BASE|BASE
50422,2,NON|THEIRS
50448,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50480,1,OURS
50482,1,THEIRS
50500,1,THEIRS
50512,1,OURS
50513,1,NON
50519,1,OURS
50523,3,THEIRS|THEIRS|THEIRS
50527,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
50563,10,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
50575,1,OURS
50577,27,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
50593,1,NON
50605,1,NON
50606,2,OURS|OURS
50641,5,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
50645,1,OURS
50647,4,NON|THEIRS|THEIRS|THEIRS
50648,1,OURS
50667,2,OURS|OURS
50678,2,NON|NON
50684,18,OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS
50707,4,NON|OURS|OURS|BASE
50723,7,OURS|NON|OURSTHEIRS|NON|NON|OURS|NON
50724,1,OURSTHEIRS
50729,2,THEIRS|THEIRS
50735,1,THEIRS
50750,2,BASE|OURS
50768,1,THEIRS
50785,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
50788,2,OURS|NON
50795,168,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50797,3,NON|NON|NON
50840,1,THEIRS
50842,2,OURS|THEIRS
50843,2,OURSTHEIRS|OURSTHEIRS
50854,1,OURSTHEIRS
50880,1,OURS
50890,1,THEIRS
50892,16,OURSTHEIRS|BASE|BASE|NON|OURS|NON|OURS|BASE|BASE|OURS|OURS|OURS|OURS|NON|OURS|OURS
50911,1,THEIRS
50922,1,THEIRS
50930,3,NON|OURS|OURS
50933,2,THEIRS|OURS
50940,34,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
50950,4,OURS|OURS|OURS|OURS
50953,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS
50955,1,NON
50975,14,BASE|BASE|THEIRS|THEIRS|OURS|OURSTHEIRS|OURSTHEIRS|BASE|OURSTHEIRS|BASE|OURSTHEIRS|BASE|THEIRS|THEIRS
50985,2,OURS|OURS
50987,45,OURSTHEIRS|OURS|OURS|OURS|THEIRS|OURS|NON|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURSTHEIRS|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|NON|OURS|OURS|THEIRS|THEIRS|OURS|OURS|BASE|OURS|BASE|OURS|NON|NON|OURS
50997,1,OURS
51003,1,OURS
51042,1,NON
51046,2,THEIRS|THEIRS
51083,1,THEIRS
51092,2,THEIRS|THEIRS
51100,4,THEIRS|THEIRS|THEIRS|THEIRS
51111,1,THEIRS
51119,1,OURS
51122,1,OURS
51139,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
51148,7,THEIRS|OURSTHEIRS|OURS|NON|THEIRS|NON|NON
51154,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
51169,2,THEIRS|THEIRS
51174,1,OURS
51186,1,OURS
51187,2,OURS|OURS
51191,1,OURS
51197,1,THEIRS
51205,141,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
51248,1,THEIRS
51249,1,THEIRS
51253,2,OURS|NON
51270,10,THEIRS|NON|NON|OURS|THEIRS|THEIRS|OURS|NON|OURS|NON
51273,87,THEIRS|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|THEIRS|NON|THEIRS|NON|THEIRS|NON|NON|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON
51274,4,NON|NON|THEIRS|OURSTHEIRS
51275,1,OURS
51276,11,OURSBASE|OURS|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|NON
51281,4,NON|NON|NON|NON
51283,1,OURS
51290,14,OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS
51298,1,OURSTHEIRS
51311,2,OURS|OURS
51321,2,THEIRS|THEIRS
51333,3,NON|OURS|NON
51343,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS
51357,1,NON
51360,104,THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
