merge_id,num_chunks,total_resolution_pattern
38694,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
38704,1,THEIRS
38706,2,THEIRS|THEIRS
38709,2,OURSTHEIRS|OURSTHEIRS
38729,23,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON|NON|OURSTHEIRS|NON|OURS|OURS|THEIRS|NON|OURS|NON|NON|NON|OURS|THEIRS|NON
38731,2,THEIRS|THEIRS
38736,6,THEIRS|NON|THEIRS|THEIRS|THEIRS|NON
38764,1,THEIRS
38767,1,OURS
38774,2,NON|NON
38776,1,NON
38782,3,NON|THEIRS|THEIRS
38788,6,OURS|THEIRS|NON|OURS|OURS|OURS
38794,1,NON
38795,17,BASE|BASE|EMPTY|EMPTY|OURSBASE|EMPTY|EMPTY|EMPTY|NON|THEIRS|BASE|NON|OURSTHEIRS|OURS|NON|OURS|OURSTHEIRS
38806,5,NON|OURSTHEIRS|OURS|OURS|OURSTHEIRS
38831,1,OURS
38832,2,NON|NON
38837,1,THEIRS
38844,1,NON
38848,353,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
38860,1,BASETHEIRS
38862,2,BASE|OURS
38880,3,NON|NON|EMPTY
38884,1,OURS
38908,1,THEIRS
38916,2,THEIRS|THEIRS
38918,1,OURSTHEIRS
38926,2,THEIRS|OURSTHEIRS
38931,3,OURS|THEIRS|THEIRS
38950,3,THEIRS|THEIRS|OURS
38961,4,NON|NON|NON|NON
38969,1,OURS
38972,1,BASE
38975,6,THEIRS|THEIRS|THEIRS|NON|NON|NON
38980,2,OURSTHEIRS|NON
38988,4,THEIRS|OURSTHEIRS|THEIRS|THEIRS
39007,1,NON
39009,9,OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURS
39013,3,NON|NON|NON
39030,1,BASE
39035,1,OURS
39042,1,OURS
39046,1,THEIRS
39050,65,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
39053,1,OURS
39073,25,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURSTHEIRS|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON
39074,4,OURS|THEIRS|OURS|OURS
39076,6,OURS|OURS|OURS|OURS|OURS|OURS
39091,1,OURSTHEIRS
39127,13,THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS
39143,1,THEIRS
39151,17,OURS|OURS|OURS|NON|OURS|NON|BASE|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|THEIRS|NON|OURS|NON
39164,28,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
39166,1,OURS
39196,5,NON|NON|NON|OURS|THEIRS
39213,2,OURS|OURS
39224,1,THEIRS
39240,3,NON|OURS|OURS
39241,1,NON
39281,2,OURS|OURS
39317,2,NON|OURSTHEIRS
39318,112,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS
39322,2,OURSTHEIRS|OURSTHEIRS
39334,1,OURS
39340,3,OURS|NON|NON
39364,1,NON
39390,2,THEIRS|NON
39396,2,NON|NON
39401,1,NON
39411,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
39438,1,OURS
39446,1,NON
39451,5,THEIRS|NON|THEIRS|OURS|OURS
39473,2,OURS|OURS
39478,1,NON
39502,2,OURSTHEIRS|OURSTHEIRS
39521,1,OURS
39525,3,OURS|THEIRS|NON
39528,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
39544,1,NON
39547,2,OURSTHEIRS|OURSTHEIRS
39553,1,OURS
39555,3,BASE|NON|NON
39564,1,OURSTHEIRS
39565,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
39570,1,OURS
39579,1,OURS
39582,14,OURS|OURS|OURS|OURS|NON|EMPTY|NON|EMPTY|NON|NON|OURS|NON|OURS|OURS
39594,3,NON|THEIRS|THEIRS
39598,12,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|OURS|NON|OURS|OURS
39610,2,NON|THEIRS
39612,1,OURS
39622,9,NON|NON|NON|NON|NON|OURS|NON|OURS|THEIRS
39624,1,OURS
39629,2,NON|NON
39643,3,OURS|OURS|OURS
39644,56,THEIRS|NON|OURS|OURSTHEIRS|NON|NON|OURS|NON|OURS|OURSTHEIRS|OURS|OURS|OURS|THEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|NON|THEIRS|BASE|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|THEIRS|THEIRS|NON|BASE|NON|NON|OURSTHEIRS|NON|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURS|NON|NON|BASE|NON|OURSTHEIRS|NON|BASE|NON|THEIRS|OURSBASE|OURS
39662,3,NON|OURS|OURS
39663,1,OURS
39681,5,OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
39684,3,OURS|THEIRS|THEIRS
39698,20,OURS|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|OURS|NON|OURS|OURS|OURS
39699,1,OURS
39707,1,OURS
39727,4,OURS|OURS|THEIRS|THEIRS
39728,1,NON
39742,4,OURS|THEIRS|NON|NON
39753,3,NON|OURS|OURS
39783,1,OURS
39790,1,OURS
39792,3,THEIRS|THEIRS|THEIRS
39798,69,OURS|OURS|NON|NON|OURS|NON|THEIRS|THEIRS|OURS|OURS|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|NON|NON|NON|OURSTHEIRS|NON|OURSTHEIRS|NON|OURSTHEIRS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|NON|NON|NON|NON|OURSTHEIRS
39806,1,OURS
39808,1,THEIRS
39817,1,THEIRS
39824,12,OURS|OURSTHEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|NON|OURS|NON|OURSTHEIRS
39830,10,NON|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
39831,3,OURS|OURS|NON
39832,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
39842,1,THEIRS
39859,86,OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|NON|OURS|NON|NON|OURS|THEIRS|THEIRS|NON|NON|OURS|NON|OURS|NON|NON|OURS|OURS|OURS|NON|OURS|NON|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|NON|OURS|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURSTHEIRS|NON|OURS|THEIRS
39875,4,OURS|NON|NON|OURS
39900,20,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
39914,3,THEIRS|NON|THEIRS
39922,2,OURS|OURS
39936,3,OURS|OURS|OURS
39951,6,OURSTHEIRS|NON|NON|NON|BASE|OURS
39954,12,OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS
39963,1,OURS
40007,1,OURS
40014,2,OURS|THEIRS
40022,8,OURS|NON|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURS
40032,2,NON|OURS
40037,9,OURS|OURS|NON|NON|THEIRS|NON|NON|THEIRS|OURS
40042,1,THEIRS
40061,1,OURS
40069,5,THEIRS|THEIRS|NON|OURS|THEIRS
40072,4,NON|NON|OURS|NON
40074,1,OURSTHEIRS
40100,1,OURSTHEIRS
40108,2,OURSTHEIRS|OURSTHEIRS
40109,2,NON|OURS
40115,12,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40121,3,OURS|NON|NON
40122,1,OURS
40128,2,OURS|OURSTHEIRS
40137,1,NON
40171,11,NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS
40177,3,OURS|OURS|OURS
40190,2,OURSTHEIRS|OURSTHEIRS
40203,3,THEIRS|THEIRS|THEIRS
40211,12,NON|NON|THEIRS|OURSTHEIRS|NON|BASE|OURS|NON|NON|NON|NON|OURS
40217,11,OURS|THEIRS|THEIRS|OURS|THEIRS|NON|THEIRS|NON|NON|NON|THEIRS
40258,1,THEIRS
40269,1,OURS
40270,4,OURS|OURS|OURS|OURS
40272,1,NON
40317,1,NON
40325,28,OURS|OURS|OURS|OURS|NON|OURS|BASE|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40338,1,OURS
40350,3,NON|NON|NON
40354,1,OURS
40368,39,BASE|BASE|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|BASE|THEIRS|THEIRS|THEIRS|BASE|BASE|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|BASE|BASE|BASE|THEIRS|THEIRS|THEIRS|THEIRS
40370,4,OURS|NON|THEIRS|NON
40392,1,OURS
40397,1,THEIRS
40402,2,THEIRS|THEIRS
40407,2,NON|THEIRS
40409,7,NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
40449,3,THEIRS|THEIRS|THEIRS
40451,4,OURS|OURS|THEIRS|NON
40454,1,OURS
40462,1,OURS
40466,1,THEIRS
40469,83,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40479,1,OURS
40482,12,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40496,2,THEIRS|THEIRS
40515,1,NON
40518,70,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40523,2,NON|NON
40525,21,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS
40529,2,EMPTY|EMPTY
40537,4,OURS|OURS|OURSTHEIRS|OURS
40544,2,THEIRS|THEIRS
40554,1,THEIRS
40562,1,NON
40581,1,OURSTHEIRS
40582,1,NON
40584,1,BASE
40595,1,THEIRS
40596,9,NON|NON|NON|NON|THEIRS|OURS|NON|NON|THEIRS
40603,1,THEIRS
40638,2,THEIRS|OURSTHEIRS
40649,1,THEIRS
40655,1,THEIRS
40679,12,OURS|OURS|OURS|OURS|OURSBASE|OURSBASE|OURSTHEIRS|NON|OURS|NON|OURSBASE|BASE
40691,1,OURS
40716,1,OURS
40717,6,OURS|THEIRS|OURS|NON|NON|NON
40721,1,OURS
40749,10,OURS|OURSTHEIRS|OURS|NON|OURSTHEIRS|NON|NON|NON|NON|THEIRS
40775,4,THEIRS|THEIRS|THEIRS|THEIRS
40783,5,OURSTHEIRS|OURSTHEIRS|NON|OURS|OURS
40785,3,OURS|OURS|OURS
40788,3,NON|OURS|NON
40793,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
40802,9,NON|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|THEIRS|THEIRS
40818,57,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS
40859,1,OURSTHEIRS
40861,21,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
40873,2,THEIRS|THEIRS
40874,1,OURS
40915,1,OURS
40922,1,NON
40925,1,NON
40926,1,OURSTHEIRS
40941,1,OURSTHEIRS
40946,5,NON|OURS|THEIRS|NON|NON
40963,3,OURSTHEIRS|OURSTHEIRS|OURS
40967,3,OURS|OURS|OURS
40981,16,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
40986,1,THEIRS
40992,1,NON
40999,3,THEIRS|OURS|BASETHEIRS
41009,2,OURS|NON
41013,1,OURS
41027,3,NON|NON|OURS
41029,1,THEIRS
41058,13,OURSTHEIRS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS
41099,4,OURS|OURS|OURS|OURS
41102,6,OURS|OURS|OURS|OURS|OURS|OURS
41103,11,NON|OURS|OURS|NON|NON|OURS|NON|THEIRS|NON|NON|OURS
41107,2,THEIRS|OURSTHEIRS
41138,8,THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
41146,1,NON
41151,2,THEIRS|THEIRS
41163,39,NON|NON|NON|OURS|NON|NON|THEIRS|OURS|OURS|NON|OURS|THEIRS|NON|NON|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
41165,167,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
41179,1,NON
41192,1,OURS
41193,7,OURSTHEIRS|OURS|OURS|BASE|OURS|OURS|OURS
41196,3,NON|NON|NON
41209,1,BASE
41210,2,THEIRS|OURS
41213,15,BASETHEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|THEIRS|NON|NON|NON|NON|THEIRS|OURSTHEIRS|NON|THEIRS|NON|THEIRS
41221,2,THEIRS|THEIRS
41236,3,NON|NON|OURS
41256,2,THEIRS|NON
41259,3,NON|NON|THEIRS
41267,17,NON|OURS|NON|OURS|OURS|OURS|NON|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON
41279,1,THEIRS
41284,1,OURS
41295,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
41309,1,OURS
41313,5,NON|NON|THEIRS|NON|NON
41320,1,OURSTHEIRS
41340,9,OURS|NON|NON|NON|OURS|OURS|OURS|NON|OURS
41356,2,NON|NON
41392,1,OURS
41425,1,NON
41440,3,NON|THEIRS|OURS
41451,2,OURS|OURS
41475,1,BASE
41514,1,THEIRS
41515,1,OURS
41524,2,NON|NON
41530,1,OURS
41545,4,BASE|THEIRS|OURS|OURSTHEIRS
41578,1,OURSTHEIRS
41586,4,NON|OURS|OURS|OURS
41590,2,NON|NON
41599,2,THEIRS|THEIRS
41605,5,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
41608,3,NON|NON|NON
41609,1,NON
41611,3,OURS|OURS|OURS
41621,8,OURS|OURS|OURSTHEIRS|NON|OURS|OURSBASE|OURS|OURS
41624,1,THEIRS
41643,1,OURS
41652,1,OURS
41654,2,OURS|OURS
41666,12,OURS|OURS|NON|OURS|NON|OURS|NON|NON|THEIRS|NON|THEIRS|THEIRS
41671,2,NON|NON
41673,1,NON
41687,1,THEIRS
41696,2,NON|THEIRS
41713,2,THEIRS|OURS
41715,26,OURS|OURS|NON|THEIRS|BASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
41720,1,THEIRS
41728,120,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
41746,1,OURS
41748,7,BASE|OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURSTHEIRS|NON
41763,6,OURS|OURS|NON|NON|NON|NON
41777,1,OURS
41792,1,OURS
41793,21,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON
41801,1,OURS
41815,3,NON|NON|THEIRS
41842,4,NON|NON|NON|NON
41847,9,OURS|OURS|OURSTHEIRS|NON|OURSTHEIRS|OURS|OURS|THEIRS|OURS
41852,1,OURS
41855,1,NON
41873,1,THEIRS
41881,2,OURS|NON
41882,1,BASE
41898,4,OURSTHEIRS|NON|OURS|NON
41908,26,NON|OURS|NON|NON|NON|OURS|OURS|NON|NON|OURS|OURS|NON|NON|NON|THEIRS|NON|NON|OURS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|BASE|THEIRS
41910,5,NON|THEIRS|NON|NON|THEIRS
41921,1,OURSBASE
41947,2,THEIRS|THEIRS
41948,20,NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
41958,3,THEIRS|THEIRS|NON
41970,2,OURSTHEIRS|THEIRS
41971,1,OURS
41978,3,OURS|OURS|NON
41980,7,OURS|OURS|THEIRS|OURS|OURS|OURS|OURS
41995,1,NON
42002,8,NON|NON|OURS|NON|NON|OURS|NON|NON
42019,1,OURS
42022,6,OURS|OURS|OURS|OURS|OURS|OURS
42039,19,NON|NON|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURSTHEIRS|NON|NON|NON|THEIRS|NON|NON|NON|OURSTHEIRS|THEIRS
42050,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
42061,1,OURS
