merge_id,num_chunks,total_resolution_pattern
44480,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
44498,2,THEIRS|THEIRS
44525,72,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
44532,1,NON
44543,62,NON|OURS|OURS|OURS|NON|THEIRS|NON|OURSTHEIRS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|BASE|NON|OURSTHEIRS|THEIRS|NON|THEIRS|OURS|OURS|OURSBASE|OURS|NON|BASE|OURS|OURS|THEIRS|THEIRS|OURS|NON|NON|NON|OURS|NON|THEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSBASE|OURS|BASE|OURS|THEIRS|NON|NON|NON|NON|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|NON
44544,2,OURS|OURS
44571,3,OURS|OURS|NON
44573,3,OURS|OURS|OURS
44581,1,NON
44585,3,THEIRS|OURS|OURS
44592,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
44601,2,NON|NON
44609,1,OURSTHEIRS
44611,6,NON|OURS|EMPTY|BASE|BASE|BASE
44626,1,OURS
44644,4,OURS|OURS|OURS|OURS
44647,1,OURS
44657,3,OURS|NON|OURS
44663,4,OURS|NON|NON|NON
44683,1,OURS
44697,1,OURS
44700,1,THEIRS
44702,1,THEIRS
44704,13,BASE|BASE|BASE|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
44708,3,NON|OURS|THEIRS
44724,44,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
44733,1,OURSTHEIRS
44743,1,NON
44746,1,OURS
44775,1,THEIRS
44776,1,NON
44785,3,OURS|OURS|BASE
44811,1,NON
44824,18,NON|NON|NON|OURS|OURS|OURS|OURS|NON|EMPTY|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS
44828,1,NON
44856,1,OURS
44863,2,OURS|OURSTHEIRS
44868,1,OURS
44882,2,NON|NON
44889,19,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
44894,106,OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|NON|THEIRS|NON|NON|NON|NON|THEIRS|OURS|NON|NON|OURSTHEIRS|NON|OURS|THEIRS|NON|NON|NON|THEIRS|NON|BASE|THEIRS|NON|THEIRS|NON|NON|THEIRS|BASE|THEIRS|THEIRS|THEIRS|BASE|NON|NON|OURSTHEIRS|NON|NON|OURS|BASE|OURS|THEIRS|NON|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|THEIRS|NON|NON|THEIRS|OURS|NON|NON|NON|THEIRS|BASE|THEIRS|THEIRS|THEIRS|NON|NON|NON|NON|OURSTHEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|OURS|NON|NON|NON|NON|NON|OURS|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|THEIRS|NON|NON|THEIRS|THEIRS
44895,1,OURS
44899,1,THEIRS
44901,1,OURSTHEIRS
44908,1,NON
44916,1,OURS
44925,1,OURSTHEIRS
44927,13,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS
44930,1,OURS
44933,30,THEIRS|THEIRS|BASE|THEIRS|THEIRS|OURS|OURS|OURS|THEIRS|NON|OURS|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|NON|NON|THEIRS|OURS|NON|NON|NON|OURS
44941,7,NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON
44980,1,THEIRS
44988,3,THEIRS|THEIRS|THEIRS
45019,1,OURS
45045,15,OURSBASE|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS
45061,1,OURS
45066,5,OURSTHEIRS|OURSTHEIRS|NON|THEIRS|OURSTHEIRS
45071,1,OURS
45084,1,NON
45114,2,NON|NON
45116,24,THEIRS|THEIRS|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURSBASE|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45126,5,OURS|OURS|OURS|OURS|OURS
45139,15,NON|OURS|OURS|NON|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURSTHEIRS|NON|OURS
45155,5,OURS|THEIRS|THEIRS|OURSTHEIRS|NON
45159,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
45167,2,THEIRS|OURS
45185,2,NON|OURS
45206,1,OURS
45226,72,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45258,1,OURSTHEIRS
45267,1,OURS
45268,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45274,1,OURSTHEIRS
45276,1,NON
45288,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45301,2,OURS|OURS
45306,3,NON|NON|NON
45315,31,NON|OURS|OURSTHEIRS|OURSTHEIRS|OURS|NON|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURSTHEIRS|NON|OURSTHEIRS|THEIRS|NON|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|OURS|NON|OURS|NON|OURSTHEIRS|NON
45319,1,OURS
45335,3,OURS|OURS|OURS
45346,2,NON|NON
45358,6,NON|THEIRS|THEIRS|OURS|THEIRS|OURS
45363,2,OURS|OURS
45374,5,OURS|OURS|OURS|NON|OURS
45384,23,THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
45386,9,OURS|OURS|OURSBASE|OURS|OURS|THEIRS|OURSTHEIRS|NON|OURS
45393,3,THEIRS|THEIRS|THEIRS
45406,5,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
45409,1,NON
45423,3,NON|NON|BASE
45427,2,OURS|OURS
45461,1,NON
45463,1,NON
45467,1,EMPTY
45476,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45477,16,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS
45507,4,OURS|OURS|OURS|OURS
45509,13,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45511,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
45531,1,OURS
45534,1,NON
45545,7,OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS
45572,1,OURS
45587,1,OURSTHEIRS
45590,4,THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS
45592,2,THEIRS|THEIRS
45607,1,THEIRS
45608,1,NON
45609,1,OURS
45610,5,OURS|THEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
45615,1,OURS
45638,3,NON|THEIRS|OURS
45669,70,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS
45684,1,OURS
45716,2,OURS|OURS
45718,1,OURS
45721,1,BASE
45732,1,OURS
45752,2,OURS|OURSTHEIRS
45759,1,NON
45766,1,THEIRS
45776,7,OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURS
45779,4,THEIRS|OURS|NON|OURS
45807,1,OURS
45821,1,BASE
45826,1,OURS
45842,5,OURSTHEIRS|OURS|OURS|OURS|OURS
45844,3,OURS|OURS|OURS
45847,8,NON|NON|NON|NON|NON|NON|NON|OURS
45854,3,NON|NON|NON
45860,1,NON
45861,3,OURS|OURSTHEIRS|NON
45863,3,NON|THEIRS|THEIRS
45867,4,NON|THEIRS|THEIRS|THEIRS
45869,23,THEIRS|THEIRS|OURS|OURS|NON|OURS|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|NON|NON|NON|NON|OURS|OURS|OURS|THEIRS|THEIRS
45888,2,OURS|OURS
45900,1,NON
45903,1,THEIRS
45904,1,THEIRS
45920,1,THEIRS
45937,1,OURSTHEIRS
45945,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
45951,2,NON|NON
45953,7,OURS|OURS|NON|OURS|OURS|OURS|OURS
45964,2,BASETHEIRS|THEIRS
45977,18,NON|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|NON|OURS
45983,2,THEIRS|THEIRS
45988,1,OURS
45997,1,OURSTHEIRS
46007,1,THEIRS
46020,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
46025,2,OURS|OURS
46028,2,THEIRS|NON
46035,1,THEIRS
46043,1,OURS
46052,6,OURS|OURSTHEIRS|OURS|OURS|NON|THEIRS
46061,1,OURS
46065,3,OURS|OURS|OURS
46127,7,OURS|NON|NON|THEIRS|OURS|NON|OURS
46179,8,NON|THEIRS|NON|OURS|OURS|OURS|OURS|NON
46190,27,NON|NON|NON|THEIRS|THEIRS|BASETHEIRS|THEIRS|OURSBASE|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|THEIRS|THEIRS|OURSTHEIRS|NON|NON|NON|OURS|THEIRS|THEIRS
46194,1,OURS
46207,1,NON
46212,1,NON
46218,1,THEIRS
46219,4,OURS|THEIRS|NON|OURS
46222,1,NON
46237,2,THEIRS|THEIRS
46241,36,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
46243,6,NON|OURS|OURS|NON|NON|NON
46266,2,OURS|OURS
46275,2,NON|NON
46300,1,OURSTHEIRS
46332,1,NON
46364,1,OURSTHEIRS
46370,3,NON|OURS|THEIRS
46393,1,NON
46395,4,OURS|NON|OURSTHEIRS|OURSTHEIRS
46398,2,OURS|OURS
46408,6,OURS|NON|OURS|NON|NON|OURSTHEIRS
46411,1,NON
46412,1,OURSTHEIRS
46422,1,NON
46424,2,OURS|OURS
46441,20,OURS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|NON|NON|NON|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|NON|NON|THEIRS|THEIRS
46450,4,THEIRS|THEIRS|THEIRS|THEIRS
46455,76,OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
46470,1,OURS
46485,4,OURS|OURS|OURS|OURS
46487,1,THEIRS
46496,5,THEIRS|THEIRS|THEIRS|THEIRS|NON
46499,1,OURS
46513,1,NON
46522,2,OURS|NON
46542,3,THEIRS|THEIRS|NON
46545,2,THEIRS|THEIRS
46593,3,OURS|NON|OURS
46611,1,NON
46648,2,THEIRS|THEIRS
46652,1,THEIRS
46657,1,THEIRS
46663,1,NON
46666,12,NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|OURSTHEIRS
46670,2,NON|OURS
46674,2,THEIRS|THEIRS
46683,1,OURS
46684,4,NON|NON|NON|NON
46696,1,NON
46729,2,NON|OURS
46739,4,OURS|OURS|OURS|OURS
46743,2,THEIRS|OURS
46750,2,OURSTHEIRS|OURSTHEIRS
46780,1,OURSTHEIRS
46812,2,OURSTHEIRS|OURSTHEIRS
46817,1,THEIRS
46853,2,THEIRS|OURSTHEIRS
46854,50,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS
46865,2,OURS|NON
46867,1,THEIRS
46880,6,NON|NON|NON|THEIRS|THEIRS|OURS
46881,2,NON|OURS
46886,1,NON
46888,2,OURS|OURS
46895,1,OURSTHEIRS
46899,7,OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
46907,1,THEIRS
46910,3,OURS|OURS|NON
46926,3,THEIRS|NON|NON
46945,7,BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
46964,10,OURS|NON|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS
46968,1,OURS
46994,1,OURSTHEIRS
47012,13,NON|NON|OURS|OURS|NON|NON|BASE|NON|NON|THEIRS|NON|OURS|NON
47022,3,THEIRS|THEIRS|NON
47030,1,OURS
47037,6,OURS|OURS|OURS|NON|OURS|OURS
47049,5,THEIRS|THEIRS|OURS|NON|NON
47075,1,BASE
47077,1,OURS
47092,1,THEIRS
47099,1,OURS
47124,5,THEIRS|THEIRS|THEIRS|OURSTHEIRS|NON
47126,2,OURS|OURS
47131,1,OURS
47139,19,NON|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|OURS
47166,1,NON
47176,3,EMPTY|NON|NON
47178,77,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS
47197,1,THEIRS
47215,1,THEIRS
47271,341,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURSBASE|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
47284,5,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
47287,2,NON|THEIRS
47293,1,OURSTHEIRS
47313,2,OURS|OURS
47320,1,NON
47364,1,NON
47365,8,NON|OURS|OURS|THEIRS|NON|NON|NON|NON
47368,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
47377,7,NON|OURS|OURSTHEIRS|NON|OURS|OURSTHEIRS|OURSTHEIRS
47382,4,THEIRS|THEIRS|OURS|THEIRS
47416,21,NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|OURS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
47436,10,NON|OURSTHEIRS|OURS|NON|NON|NON|NON|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
47458,1,OURS
47465,2,THEIRS|OURSTHEIRS
47470,1,OURS
47475,3,OURS|OURS|NON
47495,1,NON
47515,1,OURS
47516,1,THEIRS
47532,3,NON|NON|THEIRS
47550,7,OURS|OURS|OURS|OURS|NON|NON|OURS
47557,1,NON
47569,2,OURS|OURS
47572,3,NON|NON|NON
47579,2,THEIRS|THEIRS
47615,4,OURS|OURS|OURS|NON
47631,1,NON
47664,2,OURS|OURS
47678,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
47684,11,OURSTHEIRS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS
47702,1,NON
47728,1,OURS
47735,2,THEIRS|OURS
47750,2,THEIRS|BASE
47758,66,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|THEIRS|NON|NON|OURS|OURS|OURS
47767,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
47773,3,OURS|NON|NON
47777,2,BASE|BASE
47782,1,OURS
47799,1,OURSTHEIRS
47800,1,OURS
47802,6,OURS|THEIRS|NON|OURS|NON|OURS
47813,5,THEIRS|OURS|OURS|OURS|OURS
47818,2,OURSTHEIRS|THEIRS
47824,6,THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS
47844,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
47845,8,NON|OURS|NON|OURS|NON|OURS|OURS|OURSTHEIRS
47851,3,NON|NON|OURS
47886,2,THEIRS|THEIRS
47903,3,THEIRS|BASE|THEIRS
47943,3,OURSTHEIRS|THEIRS|NON
47952,2,OURS|OURS
47956,1,NON
47960,1,THEIRS
47977,3,NON|THEIRS|THEIRS
47985,5,NON|OURS|OURS|OURS|NON
48022,2,OURS|OURS
48036,2,OURS|THEIRS
48048,1,OURS
48050,1,NON
48069,12,OURS|OURS|OURS|NON|NON|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|NON|OURS
48077,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
48079,3,OURSTHEIRS|OURSTHEIRS|OURSBASETHEIRS
48082,1,NON
48087,2,OURS|OURS
48091,83,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|NON
48094,11,OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|OURS|NON|BASE
48101,1,OURS
48106,79,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|THEIRS|NON|THEIRS|BASETHEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
48123,18,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
48125,2,NON|NON
48126,9,OURSTHEIRS|OURSTHEIRS|OURS|THEIRS|NON|NON|NON|NON|OURS
48134,3,OURS|NON|NON
48146,1,OURS
48152,1,THEIRS
48156,4,OURS|OURSTHEIRS|OURSBASE|BASE
48163,1,OURS
48182,2,OURS|OURS
48188,4,OURS|OURS|OURS|OURS
48200,18,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
48230,4,THEIRS|THEIRS|NON|THEIRS
48233,1,THEIRS
48238,1,THEIRS
48248,1,NON
48253,1,THEIRS
48284,1,THEIRS
48292,9,THEIRS|NON|BASE|THEIRS|THEIRS|OURS|THEIRS|OURS|OURS
48298,1,NON
48305,3,OURS|OURS|OURS
48317,1,NON
48344,1,NON
48370,2,OURS|THEIRS
48379,1,NON
48409,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
48415,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
48417,3,THEIRS|THEIRS|THEIRS
48421,1,OURS
48423,1,NON
48424,1,THEIRS
48435,9,OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURSTHEIRS|NON|NON|NON|THEIRS
48438,5,BASE|BASE|OURS|THEIRS|BASE
48439,2,THEIRS|OURS
